date,open,high,low,close,volume
2024-01-05,0.671006,0.672600,0.670584,0.672179,1000
2024-01-08,0.672179,0.673051,0.671035,0.671908,1000
2024-01-09,0.671908,0.672447,0.668670,0.669210,1000
2024-01-10,0.669210,0.670213,0.668206,0.669210,1000
2024-01-11,0.669210,0.669993,0.664508,0.665292,1000
2024-01-12,0.665292,0.669993,0.664508,0.669210,1000
2024-01-16,0.669210,0.671108,0.657819,0.659718,1000
2024-01-17,0.659718,0.660882,0.652729,0.653894,1000
2024-01-18,0.653894,0.656881,0.653396,0.656383,1000
2024-01-19,0.656383,0.658457,0.656038,0.658111,1000
2024-01-22,0.658111,0.659337,0.657362,0.658588,1000
2024-01-23,0.658588,0.658986,0.656201,0.656599,1000
2024-01-24,0.656599,0.660812,0.655897,0.660110,1000
2024-01-25,0.660110,0.660509,0.657712,0.658111,1000
2024-01-26,0.658111,0.659490,0.657513,0.658892,1000
2024-01-29,0.658892,0.660142,0.658163,0.659413,1000
2024-01-30,0.659413,0.660446,0.658467,0.659500,1000
2024-01-31,0.659500,0.660729,0.658750,0.659979,1000
2024-02-01,0.659979,0.660655,0.655923,0.656599,1000
2024-02-02,0.656599,0.657719,0.649879,0.650999,1000
2024-02-05,0.650999,0.651640,0.647153,0.647794,1000
2024-02-06,0.647794,0.652506,0.647009,0.651721,1000
2024-02-07,0.651721,0.652997,0.651040,0.652316,1000
2024-02-08,0.652316,0.652976,0.648353,0.649013,1000
2024-02-09,0.649013,0.652109,0.648498,0.651593,1000
2024-02-12,0.651593,0.654251,0.651150,0.653808,1000
2024-02-13,0.653808,0.655371,0.644432,0.645995,1000
2024-02-14,0.645995,0.649466,0.645416,0.648887,1000
2024-02-15,0.648887,0.651168,0.648507,0.650787,1000
2024-02-16,0.650787,0.653542,0.650328,0.653083,1000
2024-02-20,0.653083,0.656578,0.652500,0.655996,1000
2024-02-21,0.655996,0.656279,0.654295,0.654579,1000
2024-02-22,0.654579,0.655625,0.653661,0.654707,1000
2024-02-23,0.654707,0.656977,0.654329,0.656599,1000
2024-02-26,0.656599,0.657140,0.653353,0.653894,1000
2024-02-27,0.653894,0.655283,0.653319,0.654707,1000
2024-02-28,0.654707,0.655728,0.648583,0.649604,1000
2024-02-29,0.649604,0.650917,0.648966,0.650280,1000
2024-03-01,0.650280,0.653438,0.649753,0.652912,1000
2024-03-04,0.652912,0.653486,0.651529,0.652103,1000
2024-03-05,0.652103,0.652383,0.650423,0.650703,1000
2024-03-06,0.650703,0.659074,0.649308,0.657678,1000
2024-03-07,0.657678,0.662640,0.656851,0.661813,1000
2024-03-08,0.661813,0.663246,0.661258,0.662691,1000
2024-03-11,0.662691,0.663067,0.660431,0.660808,1000
2024-03-12,0.660808,0.661449,0.659468,0.660110,1000
2024-03-13,0.660110,0.662733,0.659672,0.662296,1000
2024-03-14,0.662296,0.663054,0.657742,0.658501,1000
2024-03-15,0.658501,0.658821,0.656581,0.656901,1000
2024-03-18,0.656901,0.657540,0.655572,0.656211,1000
2024-03-19,0.656211,0.656896,0.652099,0.652784,1000
2024-03-20,0.652784,0.653977,0.652018,0.653211,1000
2024-03-21,0.653211,0.657742,0.652455,0.656987,1000
2024-03-22,0.656987,0.657981,0.651024,0.652018,1000
2024-03-25,0.652018,0.654269,0.651643,0.653894,1000
2024-03-26,0.653894,0.654832,0.652870,0.653808,1000
2024-03-27,0.653808,0.654126,0.652168,0.652486,1000
2024-03-28,0.652486,0.653465,0.651507,0.652486,1000
2024-03-29,0.652486,0.653422,0.651465,0.652401,1000
2024-04-01,0.652401,0.653205,0.647579,0.648382,1000
2024-04-02,0.648382,0.651879,0.647800,0.651296,1000
2024-04-03,0.651296,0.656678,0.650399,0.655781,1000
2024-04-04,0.655781,0.662652,0.654635,0.661507,1000
2024-04-05,0.661507,0.662125,0.657796,0.658415,1000
2024-04-08,0.658415,0.660553,0.658058,0.660197,1000
2024-04-09,0.660197,0.662610,0.659795,0.662208,1000
2024-04-10,0.662208,0.664466,0.648656,0.650915,1000
2024-04-11,0.650915,0.652800,0.650600,0.652486,1000
2024-04-12,0.652486,0.653424,0.646856,0.647794,1000
2024-04-15,0.647794,0.648325,0.646384,0.646914,1000
2024-04-16,0.646914,0.648059,0.640045,0.641190,1000
2024-04-17,0.641190,0.642503,0.640577,0.641890,1000
