date,open,high,low,close,volume
2021-05-24,1.415829,1.417350,1.413106,1.414627,1000
2021-05-25,1.414627,1.415547,1.411310,1.412230,1000
2021-05-26,1.412230,1.414648,1.410410,1.412828,1000
2021-05-27,1.412828,1.418115,1.411947,1.417234,1000
2021-05-28,1.417234,1.420166,1.415910,1.418842,1000
2021-06-01,1.418842,1.419962,1.415712,1.416832,1000
2021-06-02,1.416832,1.419360,1.415107,1.417635,1000
2021-06-03,1.417635,1.419194,1.408282,1.409841,1000
2021-06-04,1.409841,1.418953,1.408322,1.417434,1000
2021-06-07,1.417434,1.419762,1.415509,1.417836,1000
2021-06-08,1.417836,1.418478,1.413985,1.414627,1000
2021-06-09,1.414627,1.415647,1.411410,1.412429,1000
2021-06-10,1.412429,1.417231,1.411629,1.416431,1000
2021-06-11,1.416431,1.417430,1.410433,1.411433,1000
2021-06-14,1.411433,1.413650,1.409415,1.411632,1000
2021-06-15,1.411632,1.412506,1.406387,1.407261,1000
2021-06-16,1.407261,1.411789,1.406507,1.411034,1000
2021-06-17,1.411034,1.414922,1.387707,1.391595,1000
2021-06-18,1.391595,1.393556,1.379827,1.381788,1000
2021-06-21,1.381788,1.393556,1.379827,1.391595,1000
2021-06-22,1.391595,1.393974,1.389797,1.392176,1000
2021-06-23,1.392176,1.398714,1.391086,1.397624,1000
2021-06-24,1.397624,1.399023,1.389228,1.390627,1000
2021-06-25,1.390627,1.392325,1.388156,1.389854,1000
2021-06-28,1.389854,1.391745,1.387577,1.389468,1000
2021-06-29,1.389468,1.390468,1.383466,1.384466,1000
2021-06-30,1.384466,1.385231,1.379879,1.380643,1000
2021-07-01,1.380643,1.381379,1.377245,1.377980,1000
2021-07-02,1.377980,1.380810,1.376671,1.379501,1000
2021-07-06,1.379501,1.381379,1.377242,1.379120,1000
2021-07-07,1.379120,1.381189,1.377051,1.379120,1000
2021-07-08,1.379120,1.379951,1.375821,1.376652,1000
2021-07-09,1.376652,1.385799,1.375127,1.384275,1000
2021-07-12,1.384275,1.389580,1.383390,1.388696,1000
2021-07-13,1.388696,1.389504,1.383850,1.384658,1000
2021-07-14,1.384658,1.387120,1.382964,1.385425,1000
2021-07-15,1.385425,1.387215,1.383060,1.384850,1000
2021-07-16,1.384850,1.386110,1.377290,1.378550,1000
2021-07-19,1.378550,1.380475,1.367001,1.368925,1000
2021-07-20,1.368925,1.370416,1.359979,1.361470,1000
2021-07-21,1.361470,1.371091,1.359867,1.369488,1000
2021-07-22,1.369488,1.376041,1.368396,1.374948,1000
2021-07-23,1.374948,1.377011,1.372886,1.374948,1000
2021-07-26,1.374948,1.384532,1.373351,1.382935,1000
2021-07-27,1.382935,1.389386,1.381859,1.388310,1000
2021-07-28,1.388310,1.390393,1.386228,1.388310,1000
2021-07-29,1.388310,1.398316,1.386643,1.396648,1000
2021-07-30,1.396648,1.397736,1.390119,1.391208,1000
