date,open,high,low,close,volume
2023-10-03,0.731743,0.732319,0.728287,0.728863,1000
2023-10-04,0.728863,0.729451,0.727267,0.727855,1000
2023-10-05,0.727855,0.729027,0.726842,0.728014,1000
2023-10-06,0.728014,0.733067,0.727172,0.732225,1000
2023-10-10,0.732225,0.737272,0.731384,0.736431,1000
2023-10-11,0.736431,0.736842,0.733965,0.734376,1000
2023-10-12,0.734376,0.734796,0.731859,0.732279,1000
2023-10-13,0.732279,0.733539,0.731341,0.732601,1000
2023-10-16,0.732601,0.734861,0.732224,0.734484,1000
2023-10-17,0.734484,0.735396,0.733194,0.734107,1000
2023-10-18,0.734107,0.734900,0.729347,0.730140,1000
2023-10-19,0.730140,0.730701,0.728514,0.729076,1000
2023-10-20,0.729076,0.730810,0.728619,0.730353,1000
2023-10-23,0.730353,0.731878,0.729684,0.731208,1000
2023-10-24,0.731208,0.731932,0.726867,0.727590,1000
2023-10-25,0.727590,0.727940,0.725761,0.726111,1000
2023-10-26,0.726111,0.726720,0.722457,0.723066,1000
2023-10-27,0.723066,0.723441,0.720813,0.721189,1000
2023-10-30,0.721189,0.723504,0.720803,0.723118,1000
2023-10-31,0.723118,0.723629,0.720054,0.720565,1000
2023-11-01,0.720565,0.721620,0.719458,0.720513,1000
2023-11-02,0.720513,0.726219,0.719562,0.725268,1000
2023-11-03,0.725268,0.732717,0.724027,0.731475,1000
2023-11-06,0.731475,0.732814,0.730618,0.731957,1000
2023-11-07,0.731957,0.733095,0.725132,0.726269,1000
2023-11-08,0.726269,0.726593,0.724419,0.724743,1000
2023-11-09,0.724743,0.726764,0.724406,0.726427,1000
2023-11-13,0.726427,0.727121,0.724944,0.725637,1000
2023-11-14,0.725637,0.730082,0.724896,0.729341,1000
2023-11-15,0.729341,0.732288,0.728850,0.731797,1000
2023-11-16,0.731797,0.732955,0.724847,0.726006,1000
2023-11-17,0.726006,0.728161,0.725646,0.727802,1000
2023-11-20,0.727802,0.729426,0.727239,0.728863,1000
2023-11-21,0.728863,0.730780,0.728544,0.730460,1000
2023-11-22,0.730460,0.730918,0.727716,0.728173,1000
2023-11-24,0.728173,0.736200,0.726835,0.734862,1000
2023-11-27,0.734862,0.735288,0.733088,0.733514,1000
2023-11-28,0.733514,0.738122,0.732746,0.737354,1000
2023-11-29,0.737354,0.737723,0.735142,0.735510,1000
2023-11-30,0.735510,0.736858,0.734650,0.735998,1000
2023-12-01,0.735998,0.742019,0.734994,0.741015,1000
2023-12-04,0.741015,0.741475,0.738256,0.738716,1000
2023-12-05,0.738716,0.739151,0.736104,0.736540,1000
2023-12-06,0.736540,0.737563,0.735354,0.736377,1000
2023-12-07,0.736377,0.737101,0.734894,0.735619,1000
2023-12-08,0.735619,0.736695,0.734488,0.735565,1000
2023-12-11,0.735565,0.737402,0.735191,0.737028,1000
2023-12-12,0.737028,0.737494,0.734234,0.734700,1000
2023-12-13,0.734700,0.737364,0.734256,0.736920,1000
2023-12-14,0.736920,0.747871,0.735094,0.746046,1000
2023-12-15,0.746046,0.748054,0.745711,0.747719,1000
2023-12-18,0.747719,0.748365,0.746125,0.746770,1000
2023-12-19,0.746770,0.750196,0.746199,0.749625,1000
2023-12-20,0.749625,0.751258,0.749006,0.750638,1000
